mmsi,vessel_name,vessel_type,base_datetime,lat,lon,sog,cog,heading,is_anomaly,anomaly_type
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:55:00,20.644052,73.529528,11.49,49.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:00:00,20.654301,73.542281,11.34,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:05:00,20.665003,73.5556,11.85,47.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:10:00,20.675432,73.568579,11.54,47.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:15:00,20.685463,73.581064,11.1,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:20:00,20.695144,73.593115,10.72,53.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:25:00,20.705103,73.605512,11.02,49.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:30:00,20.715916,73.618972,11.97,47.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 16:35:00,20.725473,73.630871,10.58,48.5,49.4,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:00:00,18.925015,70.991544,17.73,69.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:05:00,18.934462,71.015566,17.76,71.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:10:00,18.944182,71.040284,18.27,66.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:15:00,18.954217,71.065805,18.86,66.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:20:00,18.96395,71.090561,18.3,68.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:25:00,18.973803,71.115621,18.52,70.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:30:00,18.983386,71.139995,18.01,66.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:35:00,18.99306,71.164603,18.18,66.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:40:00,19.003064,71.190052,18.81,67.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:45:00,19.012562,71.214216,17.85,67.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:50:00,19.021852,71.237849,17.46,65.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 00:55:00,19.031683,71.262864,18.48,66.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:00:00,19.041036,71.286662,17.58,68.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:05:00,19.050864,71.311671,18.47,68.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:10:00,19.060652,71.336579,18.4,66.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:15:00,19.069925,71.360179,17.43,70.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:20:00,19.079433,71.384375,17.87,67.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:25:00,19.089291,71.409467,18.53,68.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:30:00,19.098964,71.434088,18.18,71.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:35:00,19.108403,71.458115,17.74,69.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:40:00,19.117991,71.482523,18.02,68.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:45:00,19.127892,71.507729,18.61,68.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:50:00,19.137583,71.5324,18.22,69.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 01:55:00,19.147081,71.556584,17.85,65.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:00:00,19.156434,71.5804,17.58,63.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:05:00,19.166448,71.605898,18.82,65.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:10:00,19.175977,71.630164,17.91,66.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:15:00,19.185618,71.654717,18.12,69.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:20:00,19.195377,71.679572,18.34,66.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:25:00,19.204917,71.703871,17.93,68.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:30:00,19.21444,71.728127,17.9,70.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:35:00,19.22412,71.752786,18.2,68.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:40:00,19.233837,71.777539,18.27,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:45:00,19.243452,71.802033,18.07,64.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:50:00,19.253113,71.826646,18.16,66.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 02:55:00,19.262576,71.850758,17.79,68.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:00:00,19.272416,71.875829,18.5,67.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:05:00,19.282057,71.900398,18.12,70.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:10:00,19.291684,71.924931,18.1,72.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:15:00,19.301381,71.949642,18.23,64.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:20:00,19.311117,71.974456,18.3,68.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:25:00,19.320967,71.999562,18.52,68.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:30:00,19.330513,72.023896,17.94,65.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:35:00,19.340045,72.048192,17.92,65.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:40:00,19.349497,72.072288,17.77,68.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:45:00,19.359428,72.097607,18.67,68.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:50:00,19.36875,72.121372,17.52,68.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 03:55:00,19.37858,72.146437,18.48,66.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:00:00,19.388128,72.170781,17.95,67.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:05:00,19.397537,72.194774,17.69,68.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:10:00,19.407087,72.219128,17.95,68.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:15:00,19.416474,72.243068,17.65,66.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:20:00,19.426203,72.267883,18.29,66.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:25:00,19.436147,72.293244,18.69,66.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:30:00,19.445771,72.317792,18.09,69.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:35:00,19.455045,72.341449,17.43,64.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:40:00,19.464296,72.365049,17.39,70.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:45:00,19.473754,72.38918,17.78,72.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:50:00,19.48321,72.413305,17.77,67.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 04:55:00,19.493114,72.438575,18.62,71.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:00:00,19.503129,72.464128,18.82,69.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:05:00,19.512923,72.48912,18.41,68.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:10:00,19.522664,72.51398,18.31,66.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:15:00,19.532066,72.537975,17.67,67.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:20:00,19.541605,72.562322,17.93,66.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:25:00,19.55133,72.587142,18.28,69.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:30:00,19.560924,72.611633,18.04,70.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:35:00,19.570257,72.635458,17.54,67.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:40:00,19.579681,72.659514,17.71,63.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:45:00,19.589239,72.683916,17.97,67.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:50:00,19.599137,72.709188,18.61,68.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 05:55:00,19.608495,72.733081,17.59,71.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:00:00,19.61833,72.758197,18.49,68.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:05:00,19.627858,72.782527,17.91,65.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:10:00,19.637355,72.806779,17.85,69.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:15:00,19.647332,72.83226,18.75,70.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:20:00,19.656804,72.856452,17.8,65.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:25:00,19.666409,72.880987,18.06,63.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:30:00,19.676054,72.905624,18.13,67.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:35:00,19.685531,72.929832,17.81,64.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:40:00,19.695216,72.954575,18.21,66.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:45:00,19.704543,72.978404,17.53,61.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:50:00,19.714113,73.002855,17.99,71.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 06:55:00,19.724042,73.028227,18.66,66.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:00:00,19.73349,73.052368,17.76,68.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:05:00,19.742854,73.076296,17.6,68.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:10:00,19.752592,73.101185,18.31,69.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:15:00,19.762147,73.125605,17.96,67.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:20:00,19.771536,73.149602,17.65,65.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:25:00,19.781064,73.173956,17.91,68.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:30:00,19.790834,73.198931,18.37,65.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:35:00,19.800728,73.224223,18.6,66.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:40:00,19.810299,73.248692,17.99,66.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:45:00,19.819359,73.271856,17.03,69.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:50:00,19.829092,73.296741,18.29,66.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 07:55:00,19.838682,73.321263,18.03,68.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:00:00,19.847925,73.344899,17.37,66.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:05:00,19.85767,73.36982,18.32,65.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:10:00,19.867308,73.39447,18.12,64.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:15:00,19.876984,73.419215,18.19,67.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:20:00,19.886216,73.442829,17.35,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:25:00,19.895635,73.466923,17.71,65.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:30:00,19.905254,73.491528,18.08,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:35:00,19.914614,73.515473,17.59,67.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:40:00,19.924281,73.540205,18.17,68.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:45:00,19.933894,73.564801,18.07,66.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:50:00,19.943294,73.588852,17.67,67.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 08:55:00,19.952642,73.612772,17.57,61.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:00:00,19.96231,73.637514,18.17,69.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:05:00,19.971384,73.660733,17.05,65.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:10:00,19.981091,73.685578,18.25,71.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:15:00,19.990672,73.710098,18.01,66.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:20:00,20.000208,73.734509,17.93,70.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:25:00,20.009647,73.75867,17.74,65.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:30:00,20.01912,73.78292,17.81,65.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:35:00,20.028722,73.807502,18.05,70.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:40:00,20.038367,73.832194,18.13,67.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:45:00,20.04788,73.856553,17.88,64.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:50:00,20.057644,73.881554,18.35,67.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 09:55:00,20.067182,73.905977,17.93,73.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:00:00,20.076821,73.930662,18.12,66.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:05:00,20.086306,73.954954,17.83,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:10:00,20.095906,73.979541,18.05,64.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:15:00,20.105678,74.004569,18.37,66.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:20:00,20.115652,74.030119,18.75,69.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:25:00,20.125133,74.054405,17.82,70.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:30:00,20.134723,74.078974,18.03,69.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:35:00,20.144402,74.103771,18.19,65.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:40:00,20.153841,74.127955,17.74,69.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:45:00,20.163346,74.152308,17.87,66.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:50:00,20.172719,74.176325,17.62,68.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 10:55:00,20.182733,74.201989,18.83,65.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:00:00,20.192315,74.226543,18.01,70.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:05:00,20.201873,74.251042,17.97,68.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:10:00,20.211223,74.275006,17.58,68.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:15:00,20.220759,74.299449,17.93,69.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:20:00,20.230588,74.324643,18.47,72.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:25:00,20.240287,74.349508,18.23,68.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:30:00,20.249904,74.374163,18.08,66.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:35:00,20.259552,74.398899,18.14,66.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:40:00,20.269164,74.423544,18.07,70.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:45:00,20.278526,74.447549,17.6,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:50:00,20.288382,74.472824,18.53,67.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 11:55:00,20.297506,74.496223,17.15,66.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:00:00,20.307358,74.52149,18.52,67.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:05:00,20.316721,74.545504,17.6,66.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:10:00,20.326476,74.570525,18.34,68.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:15:00,20.336001,74.594958,17.9,66.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:20:00,20.345494,74.619309,17.84,65.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:25:00,20.355413,74.644758,18.65,66.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:30:00,20.365248,74.66999,18.49,70.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:35:00,20.375037,74.695105,18.4,66.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:40:00,20.384698,74.719896,18.16,67.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:45:00,20.394082,74.743975,17.64,68.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:50:00,20.403407,74.767906,17.53,69.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 12:55:00,20.412884,74.792228,17.81,67.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:00:00,20.42252,74.816959,18.11,67.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:05:00,20.432221,74.841859,18.23,66.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:10:00,20.441982,74.866915,18.35,64.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:15:00,20.451585,74.891566,18.05,71.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:20:00,20.460948,74.915603,17.6,66.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:25:00,20.470633,74.940468,18.21,67.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:30:00,20.480284,74.965246,18.14,68.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:35:00,20.489995,74.990181,18.25,69.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:40:00,20.499658,75.014994,18.16,67.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:45:00,20.509377,75.039953,18.27,71.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:50:00,20.518924,75.064473,17.95,65.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 13:55:00,20.528736,75.089672,18.44,67.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:00:00,20.537849,75.11308,17.13,69.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:05:00,20.547311,75.137385,17.79,67.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:10:00,20.556958,75.162165,18.13,67.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:15:00,20.566685,75.187153,18.28,66.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:20:00,20.57637,75.212036,18.21,67.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:25:00,20.586103,75.237043,18.3,68.7,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:30:00,20.59548,75.261137,17.63,69.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:35:00,20.604942,75.28545,17.79,69.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:40:00,20.614596,75.310259,18.15,71.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:45:00,20.624124,75.334746,17.91,66.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:50:00,20.633696,75.359347,17.99,66.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 14:55:00,20.643442,75.384397,18.32,64.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:00:00,20.652794,75.408435,17.58,65.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:05:00,20.662572,75.43357,18.38,70.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:10:00,20.672125,75.45813,17.96,67.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:15:00,20.681716,75.482788,18.03,69.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:20:00,20.691095,75.506901,17.63,68.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:25:00,20.700878,75.532056,18.39,68.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:30:00,20.710494,75.556784,18.08,69.5,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:35:00,20.719495,75.579929,16.92,68.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:40:00,20.728932,75.604198,17.74,63.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:45:00,20.738616,75.629106,18.2,70.2,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:50:00,20.748163,75.65366,17.95,69.4,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 15:55:00,20.758082,75.679174,18.64,70.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:00:00,20.768007,75.704705,18.66,69.0,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:05:00,20.777599,75.729381,18.03,64.3,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:10:00,20.787122,75.753882,17.9,65.8,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:15:00,20.79716,75.779708,18.87,67.1,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:20:00,20.806762,75.804415,18.05,68.6,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:25:00,20.816347,75.829079,18.02,70.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:30:00,20.825791,75.853381,17.75,67.9,67.5,0,NORMAL
228394000,CMA CGM INDUS,Container Ship,2026-09-04 16:35:00,20.835209,75.877618,17.7,64.8,67.5,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:00:00,18.999549,70.659179,21.91,40.8,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:05:00,19.021368,70.682121,22.18,42.4,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:10:00,19.042657,70.704508,21.64,43.6,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:15:00,19.064218,70.727184,21.92,44.9,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:20:00,19.086285,70.750396,22.43,43.7,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:25:00,19.108115,70.773361,22.19,50.4,44.9,0,NORMAL
419077123,INS SARVASHAKTI,Patrol Vessel,2026-09-04 00:30:00,19.129905,70.796287,22.15,44.5,44.9,0,NORMAL
